Wave Length,Blanco,240,924,1244,2819,3433,4168,4580,5307,Infinity
798.9888916,1.527763247,0.1333195586481674,0.32317143801890214,0.6214446206336316,0.7103239535358589,0.7271721646222201,0.7444288780036131,0.7558734682129256,0.7722057810613858,0.826547338702
798.0165405,1.559204102,0.14532026106709917,0.34255591588658124,0.6462080474416002,0.7304029436248893,0.7470165168633388,0.7664331959654689,0.7770091974873193,0.7921200767675696,0.826926047956
797.0088501,1.558387399,0.16148536950770248,0.3451828409001191,0.6422495517634181,0.7282268385495734,0.7486444641659383,0.7654661689269724,0.7754732595602675,0.7911690732602616,0.827002159535
796.0009155,1.591626287,0.1925859876603693,0.36018445156502626,0.6641961653852059,0.749460561602336,0.7697056741092432,0.7873327423675234,0.7977252267805222,0.8130385038721019,0.826769775579
794.9924927,1.609881759,0.19452162452747007,0.3720555749468741,0.6753357301623233,0.7626009961717543,0.7815634770886742,0.7992001014891942,0.8093418666113976,0.8256032900389957,0.827981262004
793.9837036,1.594508052,0.17999871037900356,0.3658407800991778,0.6644745876486912,0.7519725996592183,0.7698966236076259,0.7889218277486268,0.7995476179109956,0.8141172316227981,0.826851060991
793.0093384,1.550298095,0.14177540265046457,0.3311700529943927,0.6349368967993094,0.7213189214259849,0.7415914476062196,0.7588016349650272,0.7706526811913686,0.786432454023076,0.827862249001
791.9996948,1.577585459,0.16439461662563856,0.3471970122443859,0.6526015719665804,0.7415390141372938,0.7578234302568297,0.7779047943366874,0.7881189933211767,0.8026837227580292,0.827435363111
790.9898071,1.562987685,0.1490650456835153,0.3393650410863622,0.6431798015718834,0.730329486202544,0.7489850304717762,0.7694110732356007,0.7780014369069502,0.7946399912684232,0.82841865485
790.0142212,1.54913795,0.150588318892912,0.3316729195462355,0.6353448970634278,0.7230610021854229,0.7393483913644164,0.7599044559889795,0.7705432194074858,0.7857296986484629,0.828174364275
789.003479,1.565860748,0.15761803363920676,0.3371299392166836,0.6480250328975338,0.7316360757441644,0.7509648187228536,0.7707698452954688,0.7810173268566074,0.7972188262549406,0.827895676292
787.9923096,1.550789118,0.1542821379787928,0.3342824697557008,0.6351395649299938,0.7241770669144242,0.7408693676042449,0.7589777581625875,0.7690251777488746,0.7857145053792376,0.827091712457
787.015625,1.601485491,0.17758352710570957,0.3616317386709511,0.6698099060215905,0.7524078206872371,0.7727666034222008,0.7931220656275366,0.8011859516825768,0.8190226379931703,0.82860291043
786.0036621,1.573351145,0.15212140016689998,0.3468735307306981,0.6518388155414435,0.7376805784023851,0.7553857756264097,0.7742828304495896,0.7850729289816163,0.799302149798775,0.828376260185
784.991333,1.543468356,0.14778965331451938,0.327484188021524,0.6303200481459476,0.7185127264203436,0.7368908327305717,0.7526940230695367,0.7653105478297944,0.7800462072621057,0.827822122739
784.0135498,1.581277609,0.15191583567412592,0.35191548419767427,0.6571546353575616,0.7430174217832535,0.7622398305982604,0.7792987794925953,0.7912003865153892,0.8066066577404447,0.828404595652
783.0003662,1.556381464,0.14722153440402155,0.3419894954600249,0.6402149165378965,0.7259009813451794,0.7453810786765092,0.7634232516812797,0.7733282747010956,0.7892772980243278,0.82868459643
781.9868164,1.552750945,0.146162516710872,0.3340915775212314,0.6360543705185554,0.7222981105034413,0.7415941694558862,0.7590470643398947,0.7718632648674807,0.7861872559063195,0.828116978968
781.0078735,1.568695188,0.15166316707826688,0.34340666654118873,0.6455388449629914,0.7336555178947954,0.7510081405574269,0.770279218257292,0.7806472427525225,0.7966178688222337,0.828786002853
779.9936523,1.568413854,0.1521446438742945,0.35143130485587876,0.646711377870007,0.7346402671427565,0.7511645335514262,0.7699495784761419,0.7804327210565827,0.7962148298543241,0.827184851369
779.013855,1.548173785,0.1430637681460417,0.3274492835935229,0.6335740122965343,0.7182738799339239,0.7379887502404539,0.7572501366707906,0.7669224909698817,0.7819964582814815,0.828687361941
777.9987793,1.590478182,0.17776067340988239,0.3607646943601346,0.661451863536017,0.7485541147960917,0.7652327086168595,0.7842989560198693,0.7936736982315111,0.8101882540019759,0.828379020837
776.9833374,1.589571476,0.17981816581138416,0.35496604621599226,0.6606232369627,0.7476003891800046,0.7642049467853677,0.7816640773467666,0.7939504989675354,0.8091767087406561,0.828621540117
776.0025024,1.581910014,0.15270627589761057,0.35413220720145355,0.6528187189279168,0.7416370081099972,0.7596843935559895,0.7784042248594033,0.788328418075394,0.804751485610788,0.829008541043
774.9862061,1.571748137,0.15215769343913074,0.3395177083632029,0.6458139077651613,0.7344198760900474,0.7543890565363556,0.7717651159453651,0.7810128092909477,0.797610494125497,0.828656087164
774.0046997,1.582346678,0.1681622588714822,0.354399548703399,0.653314366080892,0.7408544252209199,0.7596788917506272,0.7791937195157602,0.78947459941216,0.8045255161201268,0.829411966089
772.9876709,1.542205811,0.1386076951193847,0.3190569934659394,0.6290438455314467,0.7153160223610504,0.7331025532570571,0.7521118690589361,0.7628254409135591,0.7788643694874197,0.828919277745
772.0053101,1.590841174,0.17052315543683122,0.35946984262515763,0.6601560075448789,0.7480652438944385,0.7657264634047933,0.7816812204392808,0.7933278417506324,0.8104298416419602,0.828444080027
770.9875488,1.590975761,0.16959719083468547,0.3603333345004534,0.6560227978537153,0.7458016659244637,0.7642882686293228,0.7828376524699582,0.7948955947046121,0.8097549824733551,0.829617959543
770.0044556,1.58357656,0.16042920982795866,0.3505475030770675,0.654469948675264,0.7420830595318811,0.7612613168981333,0.7795287646475593,0.7892940164958567,0.8033847017853258,0.829974955086
768.9859009,1.569921613,0.15703161359662865,0.3449371987937006,0.6458875004443515,0.7328536679013825,0.750965224493388,0.7693704163106716,0.7798823432707788,0.7968875459015441,0.828776210206
768.0020752,1.596713185,0.17526070067813362,0.3584987807480165,0.662621075654292,0.7500341052969373,0.7681216266569382,0.7864760452701098,0.7985696445904658,0.8146216815477525,0.82923578498
766.9827881,1.566542745,0.15534941748132064,0.3376691009841028,0.6434812364789867,0.7326470229085266,0.7496695038886512,0.7661812217917248,0.778512316131282,0.7938717717752771,0.828986388136
765.9981689,1.578460574,0.16224515280860358,0.3469424890491659,0.649884799614109,0.7383968472183985,0.7560933183678118,0.7747535924808074,0.7868312454855683,0.8027807514710372,0.828972816394
765.0133667,1.584080338,0.16491447190358705,0.3516239720125448,0.6559257688168164,0.7412870974865756,0.7612052344094168,0.7792245690886582,0.7902357916385274,0.8068949449437653,0.829085584132
763.9928589,1.562903166,0.15363880447297484,0.339886055893775,0.6414225082393217,0.728815267169252,0.7465938442113593,0.7648598054310565,0.776648688246369,0.7928404770064974,0.82836487963
763.0072632,1.571580768,0.16056890397821819,0.34676472540891534,0.6462407121639462,0.7343368634323568,0.7509036983053388,0.7703540653012053,0.7817350056345381,0.7973803356888953,0.828928283661
761.9859619,1.568721294,0.1627444675727077,0.3416789093390995,0.6431518858028644,0.7319846540747095,0.7505601001862318,0.7676797452657654,0.7796657362355922,0.7953167034169348,0.829500100045
760.9996338,1.559761524,0.1542514033223903,0.3378182151776411,0.6392147035070207,0.7255415339481944,0.7441551662152144,0.7633340220023151,0.7731258960641081,0.7899535854870758,0.829691064248
760.0128784,1.596888423,0.17825381092651657,0.36050013313777596,0.6611560274719933,0.7484763911474341,0.7687067736786765,0.7878722122199778,0.7974391590072857,0.8129916493593535,0.829505597251
758.9904785,1.547492981,0.13723129736954384,0.33448865158455277,0.6297181443687744,0.7184915484891847,0.736778398211122,0.7535717626469299,0.7658260986623032,0.7816274163935727,0.829577900845
758.0031128,1.537980795,0.13979111607284772,0.3173709365709626,0.62457217346503,0.7121903037238854,0.7302567243035425,0.748658750022385,0.7599909055826917,0.7758290386983417,0.829251538192
757.0151978,1.570492148,0.15257198748666922,0.34145821007179883,0.6457093111466646,0.7318908684166232,0.7512602878832525,0.768664243563048,0.7800861113349996,0.7965392180682304,0.829671609287
755.9917603,1.571376204,0.15576378861489604,0.3445597389162161,0.6452863296970901,0.7341980956748831,0.7530490492260193,0.7700419543018673,0.7819650868555464,0.7973931925386394,0.82915676797
755.0031738,1.554870248,0.14215255353601944,0.33101360137613856,0.6349689051243336,0.7216691020448706,0.7412330620532,0.7586796634129013,0.770951065434752,0.786634485060337,0.829851028852
754.0142822,1.541833878,0.1327843366897994,0.32141093998010284,0.6273150080883885,0.7129518634368814,0.7326201305700109,0.751844064457765,0.7610680894101897,0.7782489904879738,0.829059029547
752.9897461,1.552389503,0.1503124836756955,0.3305459475964447,0.6344515977666316,0.7219116553332194,0.7387633799881919,0.7577814604077006,0.7689617790179079,0.7860443383937058,0.829293870086
752.000061,1.562949538,0.14932844867197317,0.3379332754807127,0.638720330735227,0.7264036167036895,0.7458083843288691,0.765077512205445,0.7765178359941108,0.7920634150323466,0.829010085485
751.0100098,1.567588449,0.1548149670311045,0.33963917846741903,0.6424109450500919,0.7296657282653845,0.7494583607635904,0.7678679348896887,0.7783209610566996,0.7949569091975615,0.829490109501
749.984375,1.572104692,0.14911925465764136,0.3391105962727427,0.6446351584846538,0.7341941766596285,0.7529586420092557,0.7709835367294454,0.7820064390447068,0.7969492068929908,0.82936094187
748.9935913,1.571426988,0.16186506811916965,0.33831058053834157,0.6454028576794393,0.7346680668940508,0.7519242397662902,0.7693444313201561,0.7816857961109701,0.7974882335331216,0.829985153115
748.0026245,1.567207456,0.16164985167722393,0.3411178952996431,0.6422882398202727,0.7300681879220091,0.7485041332461463,0.7676785874205339,0.7786219322167953,0.7951195571728494,0.829344237908
747.0111694,1.543384194,0.1266732491209345,0.32373090839427304,0.6271290965835824,0.715801977467159,0.7334407834025265,0.7511932015894768,0.7630672984842294,0.7792117503932636,0.829385121881
745.9839478,1.577802539,0.16383607257827534,0.34766180865845575,0.6502465058263129,0.7379313555400974,0.7566350860967292,0.7743020972300342,0.7844797510847198,0.8016274468662262,0.830509811242
744.9918823,1.58591485,0.17219453942572144,0.3548018730384008,0.6556983127316484,0.7426437654863024,0.761965925317431,0.7803758469784778,0.7919098405370618,0.8077457342061695,0.828934948882
743.9993286,1.562135935,0.16039013562835908,0.3408536424214325,0.6393447063229736,0.728799224334165,0.7469282523792912,0.7645966921306301,0.7767257554329264,0.792238901395596,0.829874668289
743.0064697,1.554019213,0.15378529385456394,0.33174295966034867,0.6346297092657216,0.722095693582548,0.7410884260401863,0.7594824979699079,0.7704001858123692,0.786927734207648,0.828673910881
742.0133057,1.580118418,0.16098682689953225,0.34922176251361403,0.6506529232355455,0.7390443506901495,0.7583980748566405,0.7762461127663542,0.7885691953403172,0.803042996355151,0.8289489308
740.9842529,1.574162126,0.15373965632952769,0.3463273424738385,0.6486382501194781,0.7354713454407195,0.7541311948679514,0.7721518230379382,0.784658982663361,0.8004410335494073,0.828760008146
739.9903564,1.568622708,0.15694898578611916,0.34190910703127964,0.6438256444549295,0.7329947514140971,0.7503846334507712,0.7680145395764423,0.7802501494500809,0.7965670757959978,0.828565095972
738.9960938,1.565150619,0.15120431600577403,0.34253885007443846,0.6426895220038767,0.7301301389901564,0.7492537041370421,0.7672372080602745,0.7783583556228086,0.7954430771647774,0.828750838081
738.0015869,1.5614959,0.15314288732453557,0.3373192864915039,0.6398364533111451,0.7265759753819602,0.7468126900453064,0.765509740934886,0.7765881462980225,0.7918304953609435,0.829117722791
737.0065308,1.562199712,0.15097072069792905,0.334135748468219,0.6398897364754892,0.7279765825523382,0.7474309457790528,0.7650089976175264,0.775534399735128,0.7928834701565736,0.828673307601
736.0112305,1.552067637,0.15076608318094445,0.332420501876489,0.6335116171091687,0.7215025153617606,0.7406146130861356,0.7589596878999492,0.7709650035619158,0.7867578654731507,0.828622099995
735.015625,1.556931019,0.15134740777169825,0.33942272605775387,0.6363334110250132,0.7244943705328605,0.7447413749513617,0.7616297606243062,0.7739637121351528,0.7904954111276883,0.8288854498
733.9840088,1.558902621,0.1509720331039038,0.3399460566851861,0.6397787301206261,0.7268482007701866,0.7458977683094641,0.7632560088599609,0.7747071822168339,0.7924037499505171,0.829280645879
732.9876709,1.568738937,0.16223217968202236,0.3452993677812394,0.6454875306667222,0.7334593744817511,0.7527406840898543,0.7702101816220017,0.7827973235169662,0.7987622352440987,0.828646728854
731.9909668,1.566558361,0.1538968788081519,0.3468977007661004,0.6445772425142638,0.7330597914946485,0.7511026595045376,0.7695148205473487,0.7805711018939728,0.7981923592254043,0.828179837384
730.9938965,1.560352206,0.15371718413028504,0.33954365526414715,0.6402919063793041,0.7282380160249395,0.7475753113431547,0.7655543556772009,0.7773729494593002,0.7933203125824967,0.828362823636
729.996582,1.542355776,0.15052322135411297,0.3261172109627436,0.6295089897395776,0.71667888710648,0.7372078662887654,0.7540963870242201,0.7653418420401361,0.7824471045493966,0.82875911045
728.9987793,1.569416881,0.15576448368479273,0.34259244171248676,0.6476343305457856,0.7344257841193913,0.7539951882805009,0.7720147546713007,0.7826099458227807,0.8003919399140075,0.828447395763
728.0007324,1.554890752,0.15062036595528913,0.3376069372491828,0.6360990047591032,0.7254375552487792,0.7448598908465712,0.7626340469720672,0.7743752840091338,0.7909475629701177,0.828361756998
727.0023193,1.569987774,0.1640701310501241,0.3475982554315241,0.6462810988990766,0.7351472654414047,0.7552040730840024,0.7726989379466966,0.7838885231406686,0.8000775126412027,0.828979399542
726.00354,1.559308052,0.14995880840342807,0.3394417999935497,0.6399008562334949,0.7294555886191465,0.747395713249558,0.7650754659274424,0.7778179584058955,0.7939819088069328,0.829144431807
725.0043945,1.555055261,0.15221035939695318,0.3393176279913474,0.6379811658115456,0.7251949250687276,0.7444572381509629,0.7628191858674921,0.7747265652741159,0.7916634846398519,0.829120189026
724.0050049,1.547823906,0.14816626330225152,0.330789350321099,0.6332429634603616,0.720791999625679,0.73925393000511,0.7587968857525874,0.7700211240999912,0.7863148261071904,0.829823499355
723.005188,1.563126683,0.15998896887947606,0.3442795020215081,0.6429009929065402,0.7311913179425822,0.7505857379009117,0.7681719945439631,0.7801490470962968,0.7964493708588531,0.829520785792
722.0050049,1.553741217,0.1493107648759708,0.33732546438675565,0.6359501602371381,0.7249802297024809,0.7440149127701284,0.7630123364637333,0.7737928208122689,0.7898521938339295,0.830264473334
721.0045166,1.546942353,0.1469919540479192,0.32945302953712063,0.6319467598694969,0.7198928888838089,0.7394035080752119,0.75714422725765,0.768871255524307,0.7852952496468214,0.830521046953
720.0037231,1.553387761,0.14804687840772562,0.3347515907612251,0.6361036764968369,0.7242657750642426,0.7438620716286463,0.7622232085166668,0.7732613427737283,0.7893830915493,0.831073813758
719.0025635,1.552002668,0.14272399297614508,0.3352646508078442,0.6339751398546171,0.7226879250054221,0.7428382673554277,0.7599336261874998,0.7715381810006741,0.7890353431568276,0.831835508404
718.0010986,1.555080175,0.15081828467919936,0.3350593188687448,0.6362265745065268,0.7244246004142113,0.7444926438325391,0.7622779584533939,0.7739761830364863,0.7897686202619578,0.831546685096
716.9992676,1.555588484,0.14879569670569853,0.3362689957150819,0.6353695308458375,0.7249346109631175,0.743828422472263,0.7626325025306432,0.7737491712000928,0.7907902625633402,0.831387695469
715.9970093,1.548303962,0.14477886056569764,0.33006076419282254,0.6308203671662127,0.7192840161402211,0.7386839380982474,0.7576593149909334,0.768288367836013,0.7852242061186636,0.831608863018
714.9945679,1.565680981,0.15594912093797353,0.33909916745802904,0.6413825461251765,0.7308547865401673,0.750599696044534,0.7676350536965262,0.7795840362429889,0.7957791841405418,0.831745086742
713.9916382,1.548031569,0.1476685705838337,0.33297078346669223,0.6291814158642192,0.71861400296266,0.7372870186202348,0.756116639744247,0.7677835317035354,0.7839614012517292,0.8325118153
712.9884644,1.563175797,0.1538845230176486,0.33956241956023137,0.6397281112181444,0.7274453553349199,0.7474396134885216,0.7656018468299256,0.776874561023204,0.7942619141196386,0.832155751268
711.9849854,1.556899309,0.14678986490462878,0.33441644917471247,0.6341274596612876,0.7229817727031383,0.7428916083019101,0.7603288657974752,0.771141918413643,0.7890094547505819,0.8332676025
711.0169678,1.544754624,0.14417313338586707,0.32465532803676955,0.6255797993872043,0.715848349058558,0.7338930317644478,0.7521285484044429,0.7629397669559336,0.7803203052580278,0.833719595053
710.0127563,1.558912277,0.14780841825838534,0.33453969484890705,0.6347260043010361,0.7229193775805508,0.742718516010724,0.7605164177449713,0.7719175708793239,0.7887099700554365,0.834685593997
709.0081787,1.557616234,0.14952675347385014,0.3326900056741616,0.6321583473728886,0.7212513331660739,0.7406981479855327,0.7589678544853993,0.7707229335188073,0.7870464237083864,0.835897949162
708.0033569,1.556105494,0.14733450884962118,0.328480732340042,0.6313941618762707,0.7194020102471718,0.7393563062218501,0.7565040020033563,0.7687551526811686,0.786069396149319,0.836380965476
706.9981689,1.560135722,0.15150949573959963,0.3302194545450591,0.6320240973754092,0.722001965577044,0.7412378109417488,0.7592850034135359,0.7706904808802304,0.787564715629682,0.837294067593
705.9926758,1.558142185,0.14509168477282347,0.329299744924202,0.630755771010545,0.7197090049361106,0.7395186841368954,0.75716888027918,0.7692198532235285,0.786560487193616,0.837709669512
704.9867554,1.555613041,0.13291646215723188,0.3272626388644706,0.6271472825400545,0.716501200098819,0.7357799807019049,0.7539155532867948,0.7661454100805015,0.7828012620952319,0.838286539048
704.0165405,1.557416916,0.14506017860826895,0.3314932248683687,0.6270509485730523,0.7170393382414005,0.7366042635094254,0.7548423670661332,0.7663227109454175,0.7837498717248108,0.839140754882
703.0100708,1.561062694,0.142810635738397,0.33217076773229104,0.6288859273351439,0.71839480939943,0.739055528618963,0.7564395804248902,0.7677105378986413,0.7844010431315813,0.84043327091
702.0031738,1.555848002,0.14085136843815307,0.3267276475164319,0.6246908241636371,0.7140692789205415,0.7345082562679287,0.75222893644921,0.7638888977259894,0.7819706661356148,0.841376161209
700.9959717,1.568216443,0.15054824127926777,0.33584327285282983,0.632293098947834,0.7216938900641325,0.7412379075907969,0.7599000157036915,0.7709663358547925,0.788296680069725,0.842189333781
699.9884644,1.568067551,0.14008664385750166,0.3334056957618939,0.6314343948927744,0.7203743660037272,0.74085519750641,0.7584696593473992,0.7698667196666341,0.7873202516440662,0.843497187922
699.0166016,1.57435751,0.14461376041231655,0.33494225108980175,0.634811759278299,0.7236269209697349,0.743684249882366,0.7624386571236181,0.7735245915901123,0.7914566466080126,0.844598628717
698.0084839,1.570888162,0.14525802024614212,0.33597902848960165,0.6312893340644411,0.7212274138222374,0.740497622846677,0.7591298268890232,0.7704045488820639,0.7877856083894134,0.845224200952
696.999939,1.577397585,0.15668010062008822,0.335826284126724,0.6362054547461754,0.7245914380479995,0.7436893076980664,0.7628990328801891,0.7731035019225752,0.7906105485167968,0.8460161279
695.9912109,1.578097224,0.1498669147217138,0.33514881834883886,0.6333382160851655,0.7238096462300853,0.7428867046582835,0.7614225554297293,0.7734020018597922,0.7910708469929962,0.847603505016
695.0180664,1.576321244,0.14195880393592594,0.331579635724728,0.6306199767659765,0.7216374795387005,0.7417569138858876,0.7588550334345356,0.7702017645393204,0.7882572197273802,0.849681287563
694.008606,1.559558153,0.13780459011346677,0.3255741113296189,0.620871443453986,0.7098715702409838,0.7296920217943824,0.7477819757046873,0.7588954782756957,0.7762098955437096,0.849210940371
692.9988403,1.535080552,0.11648138675495201,0.30320849292609336,0.6020907229911684,0.6931773970082457,0.7134692478806203,0.7302204299948608,0.74117221124248,0.7589511358195357,0.851355490699
691.9886475,1.566365838,0.13836691785446156,0.3230234043254458,0.6234755879241335,0.7120057053376141,0.732946449432864,0.7501893594904906,0.762046564113851,0.7796650607287066,0.851215912631
691.0143433,1.562742472,0.13762674938717914,0.31780214225856973,0.6187432547353837,0.7094242450209218,0.7301532282015859,0.7472410579303007,0.7591932451182228,0.7770052784072865,0.852556412255
690.00354,1.591553092,0.14864959340207648,0.342931366992631,0.6376485335374833,0.7279650184807798,0.7478784642324326,0.7646857864231936,0.7767847912237549,0.7950393043896181,0.853138518395
688.9924927,1.565213799,0.13259298064354408,0.32572422958498354,0.6197974064858089,0.709785622354294,0.7297210183225958,0.7477492335076352,0.759716729917729,0.7765796903484318,0.85433702677
688.0171509,1.555687904,0.1345727113715956,0.31093073113876285,0.6137873643954839,0.7028139975078088,0.7226274026200866,0.7405095724131988,0.7518122293496006,0.7697598059325543,0.854859373028
